date,ALB,AWK,AXON,HCA,JPM,KEYS,LHX,MCO,MPWR,NSC,NVDA,PWR,RMD,SBAC,TDY,TTWO,TYL,V,WDC,WST
2021-12-16,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-17,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-20,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-21,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-22,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-23,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-24,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-27,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-28,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-29,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-30,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2021-12-31,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103463.87,113691.67
2022-01-03,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,103354.05,113691.67
2022-01-04,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,105486.87,113691.67
2022-01-05,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,110241.24,101909.42,114213.23,108000.94,106452.13,113691.67
2022-01-06,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,109132.28,101909.42,114213.23,108000.94,106452.13,113691.67
2022-01-07,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,106705.21,113691.67
2022-01-10,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-11,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-12,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-13,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-14,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-17,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-18,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-19,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-20,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-21,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-24,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-25,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-26,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-27,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-28,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-01-31,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-01,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-02,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-03,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-04,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-07,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-08,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-09,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-10,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-11,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-14,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-15,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-16,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-17,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-18,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-21,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-22,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-23,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-24,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-25,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-02-28,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-01,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-02,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-03,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-04,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-07,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-08,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-09,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-10,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-11,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-14,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-15,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-16,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-17,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-18,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-21,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-22,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-23,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-24,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-25,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-28,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-29,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-30,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-03-31,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-01,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-04,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-05,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-06,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-07,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-08,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-11,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-12,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-13,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-14,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-15,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-18,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-19,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-20,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-21,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-22,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-25,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-26,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-27,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-28,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-04-29,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-02,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-03,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-04,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-05,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-06,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-09,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-10,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-11,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-12,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-13,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-16,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-17,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-18,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-19,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-20,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-23,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-24,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-25,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-26,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-27,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-30,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-05-31,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-01,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-02,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-03,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-06,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-07,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-08,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-09,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-10,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-13,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-14,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
2022-06-15,105380.84,105661.12,111164.93,106402.68,103495.25,96123.05,105288.58,112332.49,103176.61,112695.56,103714.17,104054.45,107155.18,103826.70,108144.01,101909.42,114213.23,108000.94,105300.33,113691.67
